2018-01-14 - 2018-02-05,OverPower Cup,"$2,000.00 "
2018-02-01 - 2018-02-04,StarLadder & i-League Invitational #4,"$600,000.00 "
2018-02-01 - 2018-02-04,WESG 2017 - North American Finals,"$37,500.00 "
2018-02-02 - 2018-02-04,WESG 2017 - South American Finals,"$37,500.00 "
2018-01-23 - 2018-01-28,ESL One Genting 2018,"$800,000.00 "
2018-01-26 - 2018-01-28,WESG 2017 - Africa Qualifiers,"$2,000.00 "
2018-01-18 - 2018-01-21,Asia Pacific Predator League 2018,"$90,000.00 "
2018-01-19 - 2018-01-21,Galaxy Battles II: Emerging Worlds,"$500,000.00 "
2018-01-14 - 2018-01-21,OverPower Cup China #1,"$2,000.00 "
2017-12-14 - 2018-01-17,MID.TV Challenge Cup,"$15,000.00 "
2018-01-13 - 2018-01-14,Malaysia Cyber Games 2018,"$10,929.60 "
2018-01-11 - 2018-01-14,WESG 2017 - Asia Pacific Finals,"$92,500.00 "
2018-01-04 - 2018-01-07,Captains Draft 4.0,"$600,000.00 "
