2013-08-01 - 2013-08-03,Assembly Summer 2013,"$7,303.63 "
2013-07-25 - 2013-07-28,EIZO Cup #6,"$2,324.00 "
2013-07-25 - 2013-07-28,epic.ELEVEN,"$1,170.00 "
2013-06-28 - 2013-07-26,Corsair Gaming Summer Tournament 2013,"$10,000.00 "
2013-05-21 - 2013-07-24,The Defense Season 4,"$25,000.00 "
2013-07-17 - 2013-07-23,AMD Premier League Season 2,"$5,000.00 "
2013-03-03 - 2013-07-23,WePlay Dota2 Showmatches,"$4,000.00 "
2012-12-12 - 2013-07-21,Dota 2 League,"$20,000.00 "
2012-10-03 - 2013-07-21,The Premier League,"$31,000.00 "
2013-07-06 - 2013-07-14,Nexon Starter League,"$16,900.15 "
2013-06-19 - 2013-07-14,RaidCall EMS One Summer 2013,"$35,000.00 "
2013-07-10 - 2013-07-14,Redbull ECL,"$21,175.74 "
2013-07-10 - 2013-07-13,Campus Party,"$5,663.25 "
2013-05-28 - 2013-07-10,American Dota League,"$10,000.00 "
2013-06-16 - 2013-07-09,Alienware Cup 2013 Season 1,"$60,000.00 "
2013-07-07,E2MAX L33t Championship,"$10,145.15 "
2013-05-19 - 2013-07-07,StarLadder StarSeries - Season 6,"$22,500.00 "
2013-05-10 - 2013-07-06,Dota 2 Super League,"$171,207.75 "
2013-06-25 - 2013-06-28,DotaCinema Rosh Pit,"$1,000.00 "
2013-06-25 - 2013-06-28,EIZO Cup #5,"$2,276.78 "
2013-06-15 - 2013-06-17,DreamHack Summer 2013,"$46,352.16 "
2013-05-20 - 2013-06-11,RaidCall EMS One Summer Cups 2013,"$4,000.00 "
2013-06-09,StarLadder ProSeries - Season 6,"$1,500.00 "
2013-05-23 - 2013-05-26,EIZO Cup #4,"$2,263.09 "
2013-03-16 - 2013-05-26,G-1 Champions League,"$65,234.40 "
2013-05-04 - 2013-05-19,Curse Dota 2 Invitational,"$10,000.00 "
2013-05-06 - 2013-05-15,AMD Premier League Season 1,"$5,000.00 "
2013-05-02 - 2013-05-05,EIZO Cup #3,"$2,295.54 "
2013-04-19 - 2013-05-02,atoD Showdown 3,"$1,500.00 "
2013-03-19 - 2013-04-21,RaidCall EMS One Spring 2013,"$51,000.00 "
2013-03-14 - 2013-04-18,DreamHack Dota 2 Invitational,"$6,000.00 "
2013-03-18 - 2013-04-18,GameCom Dota 2 EU Tournament,"$4,585.00 "
2013-04-17 - 2013-04-18,joinDOTA Open,"$1,000.00 "
2013-04-15 - 2013-04-16,joinDOTA Masters,"$1,500.00 "
2013-02-11 - 2013-04-07,StarLadder StarSeries - Season 5,"$15,000.00 "
2013-03-20 - 2013-03-31,Ritmix Russian Dota 2 League,"$6,000.00 "
2012-11-26 - 2013-03-30,The Defense Season 3,"$20,000.00 "
2013-03-25 - 2013-03-28,EIZO Cup #2,"$2,246.73 "
2013-03-23 - 2013-03-26,SK Gaming Trophy,"$1,000.00 "
2013-03-23,Techlabs Cup Moscow 2013,"$10,000.00 "
2013-03-11 - 2013-03-21,Alienware Arena NA Winter Invitational,"$1,750.00 "
2013-03-17,StarLadder ProSeries - Season 5,"$1,500.00 "
2013-02-11 - 2013-03-12,RaidCall EMS One Spring Cups 2013,"$4,000.00 "
2013-03-07 - 2013-03-10,Armaggeddon Dota 2 Grand Slam Asia 2013,"$8,000.00 "
2012-12-24 - 2013-03-09,G-League 2012 Season 2,"$43,446.78 "
2013-01-17 - 2013-03-03,DotaHut Invitational,"$2,000.00 "
2013-02-25 - 2013-02-28,EIZO Cup #1,"$2,289.20 "
2013-02-15 - 2013-02-18,epic.TEN,"$1,185.71 "
2012-12-25 - 2013-02-10,A Fistful of Tangoes,$680.00 
2013-02-09 - 2013-02-10,BTS Weekend Cup,$500.00 
2013-02-04 - 2013-02-08,SEA League,"$1,500.00 "
2013-01-11 - 2013-01-12,LanTrek 2013,"$1,601.07 "
