2017-04-23,Indonesia Games Championship,"$15,000.00 "
2017-04-13 - 2017-04-23,VPGame Challenge League Season 3,"$4,345.80 "
2017-03-15 - 2017-04-20,Dota2 Professional League Season 3,"$87,150.02 "
2017-02-03 - 2017-04-20,German Dota League Season 1,"$6,736.51 "
2017-03-03 - 2017-04-17,Betway Arena King of the Hill,"$25,000.00 "
2017-01-13 - 2017-04-16,AEF Dota 2 League Season One Division 1,"$5,191.90 "
2017-01-15 - 2017-04-16,Deaf e-Sports League: 1ª Temporada 2017,$156.79 
2017-02-05 - 2017-04-09,Infinite Sky League,"$25,000.00 "
2017-03-25 - 2017-04-08,Brasil Game Cup 2017 - Rio de Janeiro,"$1,585.92 "
2017-04-03 - 2017-04-06,StarLadder ProSeries - Season 18,"$2,500.00 "
2017-03-27 - 2017-04-04,DAC 2017,"$611,987.00 "
2017-03-20 - 2017-03-26,D2CL Season 11,"$5,000.00 "
2017-03-25,Grand Magus Cup,$76.40 
2017-02-11 - 2017-03-05,Mr. Cat Invitational Season 2,"$25,500.00 "
2017-02-04 - 2017-03-04,Compu & Vision Cup - Season 1,$800.00 
2017-03-03 - 2017-03-04,LanTrek 2017,"$1,067.60 "
2017-02-23 - 2017-02-26,StarLadder & i-League StarSeries - Season 3,"$300,000.00 "
2017-02-14 - 2017-02-19,D2CL Season 10,"$5,000.00 "
2017-02-16 - 2017-02-19,epic.20,"$1,252.25 "
2017-02-11 - 2017-02-17,Elimination Mode 3.0,"$25,000.00 "
2017-02-11 - 2017-02-12,InsaLan #12,$0.00 
2017-01-28 - 2017-01-29,Swift Forward Cup Winter 2017,"$1,250.00 "
2017-01-02 - 2017-01-23,KOD League Season IV,"$1,500.00 "
2017-01-20 - 2017-01-22,DPL Season 5,"$139,859.00 "
2017-01-18 - 2017-01-22,OMEN Dota 2 Cup,"$4,684.98 "
2016-04-09 - 2017-01-22,Russian e-Sports Cup 2016,"$30,423.75 "
2017-01-12 - 2017-01-15,WESG 2016,"$1,500,000.00 "
2017-01-06 - 2017-01-08,ESL One Genting 2017,"$250,000.00 "
2017-01-08,Go4Dota2 EU,$316.24 
2016-12-28 - 2017-01-04,Royal Arena #2,"$5,000.00 "
